naca,re,aoa,cl,cd,cm
2320,500000.0,10.0,1.1981573104858398,0.0160053335130214,-0.0168613512068986
2320,500000.0,10.5,1.2291803359985352,0.01686398871243,-0.0134459128603339
2320,500000.0,11.0,1.25969398021698,0.0179104916751384,-0.0103264627978205
2320,500000.0,11.5,1.292091727256775,0.0190109759569168,-0.0077647613361477
2320,500000.0,12.0,1.3218321800231934,0.0203557480126619,-0.0051858597435057
2320,500000.0,12.5,1.348663568496704,0.0219788290560245,-0.0026276293210685
2320,500000.0,13.0,1.372225642204285,0.0239248555153608,-0.0001278193376492
2320,500000.0,13.5,1.392480969429016,0.026240549981594,0.0022334353998303
2320,500000.0,14.0,1.4087047576904297,0.0290016457438468,0.0044362018816173
2320,500000.0,14.5,1.4204494953155518,0.0323203541338443,0.0063837156631052
2320,1000000.0,-10.0,-0.8163432478904724,0.0134560959413647,-0.058440688997507
2320,1000000.0,-9.5,-0.7718632221221924,0.0128912981599569,-0.0563208572566509
2320,1000000.0,-8.5,-0.6772945523262024,0.0118970908224582,-0.0530339255928993
2320,1000000.0,-8.0,-0.6285510659217834,0.0114431977272033,-0.0516129173338413
2320,1000000.0,-7.5,-0.5785397887229919,0.0110404966399073,-0.0504104904830455
2320,1000000.0,-7.0,-0.5274527072906494,0.0106731951236724,-0.0494126640260219
2320,1000000.0,-6.5,-0.4757663905620575,0.0103397872298955,-0.0485073775053024
2320,1000000.0,-6.0,-0.4236814975738525,0.0100392531603574,-0.0476590096950531
2320,1000000.0,-5.5,-0.3714191317558288,0.0097800903022289,-0.0468196533620357
2320,1000000.0,-5.0,-0.3188239336013794,0.0095585361123085,-0.0460319593548774
2320,1000000.0,-4.5,-0.2662628889083862,0.0093217678368091,-0.0452564544975757
2320,1000000.0,-4.0,-0.213369682431221,0.0091002220287919,-0.0445423163473606
2320,1000000.0,-3.5,-0.1602229177951812,0.0089275492355227,-0.0438578836619854
2320,1000000.0,-3.0,-0.107742391526699,0.0087194424122571,-0.0430785603821277
2320,1000000.0,-2.5,-0.0560703687369823,0.0085083181038498,-0.0421636737883091
2320,1000000.0,-2.0,-0.0056229848414659,0.0082113649696111,-0.0410699993371963
2320,1000000.0,-1.5,0.0464356839656829,0.0080183669924736,-0.0402204915881156
2320,1000000.0,-1.0,0.099398098886013,0.0079300412908196,-0.0395008884370327
2320,1000000.0,-0.5,0.1528742462396621,0.0079139629378914,-0.038861945271492
2320,1000000.0,0.0,0.206297218799591,0.0079203639179468,-0.0382142029702663
2320,1000000.0,0.5,0.2601936161518097,0.0079778498038649,-0.0376565530896186
2320,1000000.0,1.0,0.313742846250534,0.0080224890261888,-0.0370367132127285
2320,1000000.0,1.5,0.3675543069839477,0.0081087034195661,-0.0364734455943107
2320,1000000.0,2.0,0.4204408824443817,0.0082006333395838,-0.0357354134321212
2320,1000000.0,2.5,0.4740617275238037,0.008272566832602,-0.0351232662796974
2320,1000000.0,3.0,0.527350664138794,0.0083671072497963,-0.0344381816685199
2320,1000000.0,3.5,0.5789502263069153,0.0084997843950986,-0.0334005169570446
2320,1000000.0,4.0,0.6318429112434387,0.0086074983701109,-0.0325753800570964
2320,1000000.0,4.5,0.6831939220428467,0.0088339773938059,-0.0315204970538616
2320,1000000.0,5.0,0.7351927161216736,0.0090215001255273,-0.0305511690676212
2320,1000000.0,5.5,0.7846390008926392,0.0092967776581645,-0.0290750861167907
2320,1000000.0,6.0,0.834660530090332,0.0095759099349379,-0.0277226436883211
2320,1000000.0,6.5,0.8868259191513062,0.0099304998293519,-0.0269509106874465
2320,1000000.0,7.0,0.947834610939026,0.0103013888001441,-0.028188332915306
2320,1000000.0,7.5,1.0130687952041626,0.0108207622542977,-0.0305695068091154
2320,1000000.0,8.0,1.0851818323135376,0.0112433601170778,-0.0344036221504211
2320,1000000.0,8.5,1.15478777885437,0.0117489071562886,-0.0378676541149616
2320,1000000.0,9.0,1.2205305099487305,0.0123255290091037,-0.0406453572213649
2320,1000000.0,10.0,1.2431720495224,0.0131342280656099,-0.0242777857929468
2320,1000000.0,10.5,1.2750718593597412,0.0138140814378857,-0.0205659475177526
2320,1000000.0,11.0,1.3087525367736816,0.0146556431427598,-0.0175222754478454
2320,1000000.0,11.5,1.341974854469299,0.0156539864838123,-0.0147197181358933
2320,1000000.0,12.0,1.3736639022827148,0.0168177504092454,-0.0119917634874582
2320,1000000.0,12.5,1.4035162925720217,0.0181768480688333,-0.0093377605080604
2320,1000000.0,13.0,1.4309260845184326,0.0197593290358781,-0.0067170727998018
2320,1000000.0,13.5,1.4558647871017456,0.0216089207679033,-0.0041994890198111
2320,1000000.0,14.0,1.4775006771087646,0.0237823724746704,-0.0017563519068062
2320,1000000.0,14.5,1.496851682662964,0.0262715592980384,0.0004331851087044
2320,2000000.0,-10.0,-0.8558691143989563,0.0112989470362663,-0.050920445472002
2320,2000000.0,-9.5,-0.8061853647232056,0.0108767384663224,-0.049775019288063
2320,2000000.0,-9.0,-0.7554564476013184,0.0105224540457129,-0.0487616471946239
2320,2000000.0,-8.5,-0.7040732502937317,0.0101856784895062,-0.0478562787175178
2320,2000000.0,-8.0,-0.6520519852638245,0.0098463622853159,-0.0470746420323848
2320,2000000.0,-7.5,-0.5993264317512512,0.0095430985093116,-0.046395119279623
2320,2000000.0,-7.0,-0.546153724193573,0.0092669511213898,-0.0457802414894104
2320,2000000.0,-6.5,-0.4927253127098083,0.0090263811871409,-0.0451909117400646
2320,2000000.0,-6.0,-0.4390366673469543,0.0088072530925273,-0.0446423776447773
2320,2000000.0,-5.5,-0.3849571943283081,0.0086083440110087,-0.0441588759422302
2320,2000000.0,-5.0,-0.3305613398551941,0.0084300637245178,-0.0437273830175399
2320,2000000.0,-4.5,-0.2758305072784424,0.008269895799458,-0.0433525182306766
2320,2000000.0,-4.0,-0.2210744768381118,0.0081126186996698,-0.0429854243993759
2320,2000000.0,-3.5,-0.166553646326065,0.0079698516055941,-0.0425799451768398
2320,2000000.0,-3.0,-0.111803263425827,0.0078614456579089,-0.0422134026885032
2320,2000000.0,-2.5,-0.0570497065782547,0.007769729476422,-0.0418506413698196
2320,2000000.0,-2.0,-0.002541707130149,0.0076499013230204,-0.041460208594799
2320,2000000.0,-1.5,0.0514195747673511,0.0074863308109343,-0.0409910380840301
2320,2000000.0,-1.0,0.1039603948593139,0.0072370902635157,-0.040300253778696
2320,2000000.0,-0.5,0.1583611220121383,0.0071469061076641,-0.0399001128971576
2320,2000000.0,0.0,0.213251993060112,0.0071129323914647,-0.0395802743732929
2320,2000000.0,0.5,0.2683428525924682,0.0071181668899953,-0.0392963699996471
2320,2000000.0,1.0,0.3245030045509338,0.0071352217346429,-0.0392021387815475
2320,2000000.0,1.5,0.3801779747009277,0.0071471594274044,-0.0390303619205951
2320,2000000.0,2.0,0.4354645013809204,0.0072360136546194,-0.038796741515398
2320,2000000.0,2.5,0.4915219247341156,0.0072390176355838,-0.0387021787464618
2320,2000000.0,3.0,0.5464699864387512,0.0073401215486228,-0.0384203866124153
2320,2000000.0,3.5,0.6020395159721375,0.0073501896113157,-0.0382390208542346
2320,2000000.0,4.0,0.6556767225265503,0.0074606640264391,-0.0377136319875717
2320,2000000.0,4.5,0.7106267213821411,0.0074865869246423,-0.0373931713402271
2320,2000000.0,5.0,0.7643305659294128,0.0076533677056431,-0.0368951447308063
2320,2000000.0,5.5,0.8187328577041626,0.0077773816883563,-0.0365115366876125
2320,2000000.0,6.0,0.8709282279014587,0.0079837730154395,-0.035724364221096
2320,2000000.0,6.5,0.9231449961662292,0.0081766750663518,-0.03492271900177
2320,2000000.0,7.0,0.9724773168563844,0.0084772324189543,-0.0336076319217681
2320,2000000.0,7.5,1.0201832056045532,0.0087931137531995,-0.0319711714982986
2320,2000000.0,8.0,1.0662356615066528,0.0091322939842939,-0.0300285257399082
2320,2000000.0,8.5,1.1184659004211426,0.0095921987667679,-0.0296205878257751
2320,2000000.0,9.0,1.1816434860229492,0.0101543348282575,-0.0317945554852485
2320,2000000.0,9.5,1.2436375617980957,0.0107705937698483,-0.0338423624634742
2320,2000000.0,10.0,1.3027087450027466,0.0114479791373014,-0.0353972800076007
2320,2000000.0,10.5,1.3153361082077026,0.0119327921420335,-0.0274576656520366
2320,2000000.0,11.0,1.3463261127471924,0.0126429665833711,-0.0235367882996797
2320,2000000.0,11.5,1.3804926872253418,0.0134865483269095,-0.0205373913049697
2320,2000000.0,12.0,1.4142085313796997,0.0144590716809034,-0.0177517943084239
2320,2000000.0,12.5,1.446549415588379,0.0155755132436752,-0.0150401536375284
2320,2000000.0,13.0,1.4770127534866333,0.0168648101389408,-0.01236392557621
2320,2000000.0,13.5,1.505310297012329,0.0183529835194349,-0.0097304284572601
2320,2000000.0,14.5,1.5555715560913086,0.0220099929720163,-0.0048172222450375
2406,1000000.0,-10.0,-0.4698684513568878,0.1129506081342697,0.0004998637014068
2406,1000000.0,-9.5,-0.4646551311016083,0.1048664003610611,-0.0026653900276869
2406,1000000.0,-9.0,-0.4589769244194031,0.0968102142214775,-0.0054169199429452
2406,1000000.0,-8.5,-0.4549898505210876,0.0883841142058372,-0.008380246348679
2406,1000000.0,-8.0,-0.4526079595088959,0.0796972811222076,-0.0118028810247778
2406,1000000.0,-7.5,-0.4532012343406677,0.0708113014698028,-0.0161499809473752
2406,1000000.0,-7.0,-0.4453203976154327,0.0597124919295311,-0.0261924359947443
2406,1000000.0,-6.5,-0.4308394491672516,0.0473467782139778,-0.0351538024842739
2406,1000000.0,-6.0,-0.4172624051570892,0.035140074789524,-0.0391100533306598
2406,1000000.0,-5.5,-0.406561017036438,0.0120112840086221,-0.0432993397116661
2406,1000000.0,-5.0,-0.3451212048530578,0.0070061543956398,-0.0460129268467426
2406,1000000.0,-4.0,-0.2179470062255859,0.003529762616381,-0.0504354275763034
2406,1000000.0,-3.5,-0.1527015119791031,0.0031404038891196,-0.0527489595115184
2406,1000000.0,-3.0,-0.0864009782671928,0.0027416741941124,-0.0552704744040966
2406,1000000.0,-2.5,-0.0272456333041191,0.0025098884943872,-0.0560577735304832
2406,1000000.0,-2.0,0.0289591811597347,0.0022998929489403,-0.056293286383152
2406,1000000.0,-1.5,0.081583097577095,0.002085605636239,-0.0558053702116012
2406,1000000.0,-1.0,0.1330961287021637,0.0018078767461702,-0.0552228614687919
2406,1000000.0,-0.5,0.1800374835729599,0.0014121925923973,-0.0534208752214908
2406,1000000.0,0.5,0.2942119836807251,0.001375205698423,-0.0533263608813285
2406,1000000.0,1.0,0.3468870818614959,0.0014623715542256,-0.0525833405554294
2406,1000000.0,1.5,0.3994985520839691,0.0015728318830952,-0.0518974289298057
2406,1000000.0,2.0,0.4510318338871002,0.0017486347351223,-0.0510925762355327
2406,1000000.0,2.5,0.5023999214172363,0.0019668748136609,-0.0503987111151218
2406,1000000.0,3.0,0.5537695288658142,0.0022159514483064,-0.049814011901617
2406,1000000.0,3.5,0.6008719205856323,0.0028052183333784,-0.0488670766353607
2406,1000000.0,4.0,0.6479573845863342,0.0035140924155712,-0.0479017160832881
2406,1000000.0,4.5,0.6990065574645996,0.0039258752949535,-0.0471594594419002
2406,1000000.0,5.0,0.7620533108711243,0.0102742044255137,-0.0481401272118091
2406,1000000.0,5.5,0.8092527985572815,0.0121550904586911,-0.0465825870633125
2406,1000000.0,6.0,0.8596002459526062,0.0132403932511806,-0.0456608645617961
2406,1000000.0,6.5,0.907545566558838,0.0149295711889863,-0.0443136990070343
2406,1000000.0,7.0,0.9561334848403932,0.0163376592099666,-0.0432965084910392
2406,2000000.0,3.0,0.552127480506897,0.0022237272933125,-0.0501806139945983
2406,2000000.0,3.5,0.6015204191207886,0.0027041384018957,-0.0494865551590919
2406,2000000.0,4.0,0.6535047888755798,0.002992297289893,-0.0490317903459072
2406,2000000.0,4.5,0.7062276005744934,0.0032164498697966,-0.0486264154314994
2406,2000000.0,5.0,0.757885217666626,0.0035542037803679,-0.0479790829122066
2406,2000000.0,5.5,0.810188353061676,0.0037819615099579,-0.0476013422012329
2406,2000000.0,6.0,0.8567715287208557,0.0046725245192646,-0.0460660532116889
2406,2000000.0,6.5,0.9067264199256896,0.0051541752181947,-0.0453166402876377
2406,2000000.0,7.0,0.9566195607185364,0.0056222002021968,-0.0446151942014694
2406,2000000.0,7.5,1.0054340362548828,0.0062079411000013,-0.0437904968857765
2406,2000000.0,8.0,1.0485419034957886,0.007646013982594,-0.0420180484652519
2406,2000000.0,8.5,1.077833890914917,0.0120162647217512,-0.0382267795503139
2406,2000000.0,9.0,1.100394606590271,0.0179108027368783,-0.0340797342360019
2406,2000000.0,9.5,1.1105304956436155,0.0251722391694784,-0.029274359345436
2406,2000000.0,10.0,1.099900245666504,0.0340017415583133,-0.0235196016728878
2406,2000000.0,10.5,1.0619219541549685,0.0418656021356582,-0.0164386108517646
2406,2000000.0,11.0,1.013758659362793,0.0513716712594032,-0.0156594421714544
2406,2000000.0,11.5,0.9698604941368104,0.0667208060622215,-0.0240086782723665
2406,2000000.0,12.0,0.7593066692352295,0.134410947561264,-0.0513976849615573
2406,2000000.0,12.5,0.7454585433006287,0.1442681699991226,-0.0539478659629821
2406,2000000.0,13.0,0.7333173155784607,0.1528268307447433,-0.0559923127293586
2406,2000000.0,13.5,0.7262328267097473,0.1604050397872924,-0.0581997334957122
2406,2000000.0,14.0,0.718637228012085,0.1660724133253097,-0.0599312186241149
2408,1000000.0,-9.0,-0.7405586838722229,0.02617590688169,-0.0503088347613811
2408,1000000.0,-8.5,-0.7156999707221985,0.0210168231278657,-0.0473932810127735
2408,1000000.0,-8.0,-0.6802799701690674,0.0182873774319887,-0.0446392707526683
2408,1000000.0,-7.5,-0.6438127756118774,0.0154207712039351,-0.0418957620859146
2408,1000000.0,-7.0,-0.5928347110748291,0.0137546556070446,-0.041734755039215
2408,1000000.0,-6.5,-0.5269114971160889,0.0124657582491636,-0.0443862862884998
2408,1000000.0,-6.0,-0.4582187831401825,0.0115125495940446,-0.0474359765648841
2408,1000000.0,-5.5,-0.3918646872043609,0.0100622652098536,-0.0501465089619159
2408,1000000.0,-5.0,-0.3234679698944092,0.0092509370297193,-0.0530066415667533
2408,1000000.0,-4.5,-0.2550778090953827,0.0085031436756253,-0.0558940097689628
2408,1000000.0,-4.0,-0.1949023157358169,0.0078894756734371,-0.0568034797906875
2408,1000000.0,-3.5,-0.1361271142959594,0.0074022957123816,-0.0573211312294006
2408,1000000.0,-3.0,-0.0808525457978248,0.0069275852292776,-0.0570562705397605
2408,1000000.0,-2.5,-0.0270815268158912,0.0064949719235301,-0.0564810223877429
2408,1000000.0,-2.0,0.0263755451887846,0.0060779470950365,-0.0559049360454082
2408,1000000.0,-1.5,0.0797826275229454,0.0056608454324305,-0.0553677678108215
2408,1000000.0,-1.0,0.13245290517807,0.0050840373151004,-0.054827194660902
2408,1000000.0,-0.5,0.1834704577922821,0.0044826450757682,-0.0537920035421848
2408,1000000.0,0.0,0.2292994558811187,0.004064411856234,-0.0509472377598285
2408,1000000.0,0.5,0.3005582690238952,0.0041807922534644,-0.0539816617965698
2408,1000000.0,1.0,0.3606352806091308,0.0044082636013627,-0.0549045763909816
2408,1000000.0,1.5,0.4129358828067779,0.0046724001877009,-0.0540932863950729
2408,1000000.0,2.0,0.465410977602005,0.0049894996918737,-0.0533618368208408
2408,1000000.0,2.5,0.5179983377456665,0.0053615239448845,-0.0527078732848167
2408,1000000.0,3.0,0.570867657661438,0.0057590110227465,-0.0521561056375503
2408,1000000.0,3.5,0.6236864924430847,0.0062062861397862,-0.0516459718346595
2408,1000000.0,4.0,0.6746455430984497,0.0069415969774127,-0.0509532243013381
2408,1000000.0,4.5,0.722984254360199,0.0081036807969212,-0.050010360777378
2408,1000000.0,5.0,0.7718997597694397,0.0092144580557942,-0.0491276271641254
2408,1000000.0,5.5,0.8227688074111938,0.0100277392193675,-0.0484130792319774
2408,1000000.0,6.0,0.8742167949676514,0.0107337748631834,-0.0477358512580394
2408,1000000.0,6.5,0.9249001741409302,0.0115360189229249,-0.0469210520386695
2408,1000000.0,7.0,0.9730416536331176,0.012691693380475,-0.0457117334008216
2408,1000000.0,7.5,1.0236923694610596,0.0133639285340905,-0.044997826218605
2408,1000000.0,8.0,1.0703320503234863,0.0145748956128954,-0.0436964519321918
2408,1000000.0,8.5,1.1142975091934204,0.0160996932536363,-0.041958037763834
2408,1000000.0,9.0,1.1589709520339966,0.0174237340688705,-0.0404124893248081
2408,1000000.0,9.5,1.2030669450759888,0.0186852291226387,-0.0389406234025955
2408,1000000.0,10.0,1.2332686185836792,0.0218423642218112,-0.0356134846806526
2408,1000000.0,10.5,1.2720558643341064,0.02354247123003,-0.0334962755441665
2408,1000000.0,11.0,1.3037867546081543,0.0259602349251508,-0.0305954739451408
2408,1000000.0,11.5,1.328699827194214,0.0287836026400327,-0.0270686876028776
2408,1000000.0,12.0,1.3422718048095703,0.0318164192140102,-0.0222482737153768
2408,1000000.0,12.5,1.3454147577285769,0.0352311097085475,-0.0171350613236427
2408,1000000.0,13.0,1.3427549600601196,0.0395364910364151,-0.0135268066078424
2408,1000000.0,13.5,1.3332114219665527,0.0453813262283802,-0.0121408812701702
2408,1000000.0,14.0,1.3137725591659546,0.0537862703204155,-0.0138524118810892
2408,1000000.0,14.5,1.2821437120437622,0.0658475086092948,-0.0194886773824691
2408,2000000.0,-10.0,-0.8762586712837219,0.0165659692138433,-0.0493073128163814
2408,2000000.0,-9.5,-0.8349751830101013,0.0150988269597291,-0.0472056977450847
2408,2000000.0,-9.0,-0.7935307621955872,0.0138237224891781,-0.0449213944375515
2408,2000000.0,-7.5,-0.6139082908630371,0.0103551251813769,-0.0493660233914852
2408,2000000.0,-7.0,-0.5482208728790283,0.0096272192895412,-0.0518388897180557
2408,2000000.0,-6.5,-0.4835932850837707,0.0090226074680686,-0.0539504438638687
2408,2000000.0,-6.0,-0.4215338230133056,0.0081232171505689,-0.0554968379437923
2408,2000000.0,-5.5,-0.3633303344249725,0.0076966658234596,-0.0560409277677536
2408,2000000.0,-5.0,-0.3073814213275909,0.0071811587549746,-0.0560127831995487
2408,2000000.0,-4.5,-0.2530766427516937,0.0068854372948408,-0.0555465333163738
2408,2000000.0,-4.0,-0.1990599036216735,0.0065091094002127,-0.055002074688673
2408,2000000.0,-3.5,-0.1447049677371978,0.0062323734164237,-0.0545238479971885
2408,2000000.0,-3.0,-0.0899752676486969,0.0059503968805074,-0.0541735850274562
2408,2000000.0,-2.5,-0.0351023524999618,0.0057264836505055,-0.0538751929998397
2408,2000000.0,-2.0,0.0197828095406293,0.0054881498217582,-0.0536430776119232
2408,2000000.0,-1.5,0.074617400765419,0.0052732960321009,-0.0534448884427547
2408,2000000.0,-1.0,0.129558652639389,0.0050616646185517,-0.0533202663064003
2408,2000000.0,-0.5,0.1842209696769714,0.0048221847973763,-0.0532081089913845
2408,2000000.0,0.0,0.2380541563034057,0.0044405590742826,-0.0530255958437919
2408,2000000.0,0.5,0.2910947799682617,0.0041423900984227,-0.0525153428316116
2408,2000000.0,1.0,0.3391638696193695,0.0039296611212193,-0.0504914559423923
2408,2000000.0,2.0,0.4643741548061371,0.0044427658431231,-0.0535260587930679
2408,2000000.0,2.5,0.5177394151687622,0.0047682686708867,-0.0530515946447849
2408,2000000.0,3.0,0.5709503889083862,0.0051783034577965,-0.0526096113026142
2408,2000000.0,3.5,0.6227714419364929,0.0058317398652434,-0.0520375855267047
2408,2000000.0,4.0,0.6735215783119202,0.0066878837533295,-0.0513674542307853
2408,2000000.0,4.5,0.7247381806373596,0.0075002489611506,-0.0507537797093391
2408,2000000.0,5.0,0.7771080732345581,0.0081309434026479,-0.050274483859539
2408,2000000.0,5.5,0.8300724625587463,0.008653643541038,-0.0498668067157268
2408,2000000.0,6.0,0.8829789757728577,0.0091657489538192,-0.0494484305381774
2408,2000000.0,6.5,0.9353948831558228,0.0097333127632737,-0.0489484518766403
2408,2000000.0,7.0,0.986993968486786,0.0103909308090806,-0.0483442060649395
2408,2000000.0,7.5,1.038837194442749,0.0109603544697165,-0.0478137731552124
2408,2000000.0,8.0,1.0897170305252075,0.0116254901513457,-0.0471695996820926
2408,2000000.0,8.5,1.13785719871521,0.0126646272838115,-0.0460523255169391
2408,2000000.0,9.0,1.1876378059387207,0.0133644044399261,-0.0453015118837356
2408,2000000.0,9.5,1.2362749576568604,0.0141553021967411,-0.0444225072860717
2408,2000000.0,10.0,1.2820171117782593,0.0152695495635271,-0.0431264862418174
2408,2000000.0,10.5,1.322291374206543,0.0169933103024959,-0.0410334803164005
2408,2000000.0,11.0,1.3662431240081787,0.0180918630212545,-0.039584893733263
2408,2000000.0,11.5,1.4069119691848757,0.0194532852619886,-0.0377229414880275
2408,2000000.0,12.0,1.444528341293335,0.0209844466298818,-0.0355190932750701
2408,2000000.0,12.5,1.4790050983428955,0.0226250309497118,-0.0329892560839653
2408,2000000.0,13.0,1.5094501972198486,0.024381510913372,-0.030037734657526
2408,2000000.0,13.5,1.5293910503387451,0.0263427589088678,-0.0256004128605127
2408,2000000.0,14.0,1.5374935865402222,0.0290266703814268,-0.0204262901097536
2408,2000000.0,14.5,1.5311414003372192,0.0333264730870723,-0.0157039109617471
2410,500000.0,-10.0,-0.8222123384475708,0.0309980884194374,-0.053387489169836
2410,500000.0,-9.5,-0.8107527494430542,0.0254451129585504,-0.0491032414138317
2410,500000.0,-9.0,-0.7778300046920776,0.0237558800727128,-0.0460831262171268
2410,500000.0,-8.5,-0.7450551390647888,0.0216588787734508,-0.0427510440349578
2410,500000.0,-8.0,-0.7094157338142395,0.0197893902659416,-0.039551381021738
2410,500000.0,-7.5,-0.6738575100898743,0.017236391082406,-0.0367300696671009
2410,500000.0,-7.0,-0.6268566846847534,0.0161687545478343,-0.0356096252799034
2410,500000.0,-6.5,-0.5584579110145569,0.0144402179867029,-0.038907490670681
2410,500000.0,-6.0,-0.4862816333770752,0.0135290678590536,-0.042678527534008
2410,500000.0,-5.5,-0.4157869815826416,0.0123244561254978,-0.0461866930127143
2410,500000.0,-5.0,-0.3416922986507416,0.011371586471796,-0.050307422876358
2410,500000.0,-4.5,-0.2726257741451263,0.0105777457356452,-0.0532260984182357
2410,500000.0,-4.0,-0.1992076486349105,0.009762953966856,-0.0571281611919403
2410,500000.0,-3.5,-0.137671023607254,0.0090808132663369,-0.0583392120897769
2410,500000.0,-3.0,-0.0789462998509407,0.0084553472697734,-0.0588666275143623
2410,500000.0,-2.5,-0.0235141552984714,0.0078707365319132,-0.0586015172302722
2410,500000.0,-1.5,0.080028548836708,0.0065625822171568,-0.0565600246191024
2410,500000.0,-1.0,0.1291804164648056,0.0059818252921104,-0.0546379722654819
2410,500000.0,-0.5,0.1762013435363769,0.0056400271132588,-0.0516874454915523
2410,500000.0,0.0,0.2359464317560196,0.0056770564988255,-0.051439207047224
2410,500000.0,0.5,0.3146465718746185,0.0058525009080767,-0.0559713430702686
2410,500000.0,1.0,0.3855453133583069,0.0060267760418355,-0.0591935589909553
2410,500000.0,1.5,0.4357277154922485,0.0062348502688109,-0.0579457059502601
2410,500000.0,2.0,0.4857222735881805,0.0064966627396643,-0.0566497072577476
2410,500000.0,2.5,0.5356312394142151,0.0067930398508906,-0.0553405806422233
2410,500000.0,3.0,0.5858142971992493,0.0071135517209768,-0.0541028678417205
2410,500000.0,3.5,0.6361956000328064,0.0074789463542401,-0.0529397837817668
2410,500000.0,4.0,0.6868476271629333,0.0078821806237101,-0.0518774017691612
2410,500000.0,4.5,0.7376570105552673,0.0083230966702103,-0.0508985631167888
2410,500000.0,5.0,0.787567138671875,0.008893852122128,-0.0498495660722255
2410,500000.0,5.5,0.8350359201431274,0.0097770811989903,-0.048553679138422
2410,500000.0,6.0,0.8802155256271362,0.0109830852597951,-0.0470576398074626
2410,500000.0,6.5,0.9243556261062622,0.0123353283852338,-0.0454514771699905
2410,500000.0,7.0,0.9694895148277284,0.0135580822825431,-0.0438849963247776
2410,500000.0,7.5,1.0156372785568235,0.0146139888092875,-0.042408175766468
2410,500000.0,8.0,1.0602209568023682,0.0157787688076496,-0.0407201461493968
2410,500000.0,8.5,1.1019326448440552,0.0171626769006252,-0.0386384241282939
2410,500000.0,9.0,1.1402758359909058,0.0187614411115646,-0.0362051874399185
2410,500000.0,9.5,1.1796185970306396,0.0201679356396198,-0.0338536836206913
2410,500000.0,10.0,1.214834451675415,0.0217930097132921,-0.0311563666909933
2410,500000.0,10.5,1.2436115741729736,0.0239340830594301,-0.0275913160294294
2410,500000.0,11.0,1.2702540159225464,0.0257685296237468,-0.0237099751830101
2410,500000.0,11.5,1.2919015884399414,0.0278985556215047,-0.0196654964238405
2410,500000.0,12.0,1.3024760484695437,0.031705979257822,-0.0150257218629121
2410,500000.0,12.5,1.3188254833221436,0.0344256833195686,-0.0116425054147839
2410,500000.0,13.0,1.330243468284607,0.0378020927309989,-0.0087626501917839
2410,500000.0,13.5,1.3367475271224976,0.0418853797018528,-0.0066241668537259
2410,500000.0,14.0,1.3389517068862915,0.0467517487704753,-0.0054273218847811
2410,500000.0,14.5,1.3341517448425293,0.0528843998908996,-0.0050966003909707
2410,1000000.0,-10.0,-0.8938244581222534,0.0181504748761653,-0.0457663759589195
2410,1000000.0,-9.5,-0.8569230437278748,0.01692352630198,-0.0427519790828228
2410,1000000.0,-9.0,-0.8182157874107361,0.0157077461481094,-0.0400373041629791
2410,1000000.0,-8.5,-0.7559328675270081,0.0141349537298083,-0.0424151867628097
2410,1000000.0,-8.0,-0.6897768974304199,0.0132503863424062,-0.0451038517057895
2410,1000000.0,-7.5,-0.6229809522628784,0.0119947716593742,-0.0480503551661968
2410,1000000.0,-7.0,-0.5585585832595825,0.0112713184207677,-0.0501581355929374
2410,1000000.0,-6.5,-0.4896926581859588,0.0103928009048104,-0.0532586574554443
2410,1000000.0,-6.0,-0.4200484454631805,0.009774244390428,-0.056352574378252
2410,1000000.0,-5.5,-0.3598526120185852,0.0091590462252497,-0.0573120974004268
2410,1000000.0,-5.0,-0.3022316098213196,0.0086029535159468,-0.0576181448996067
2410,1000000.0,-4.5,-0.2467834651470184,0.0081380829215049,-0.0573669485747814
2410,1000000.0,-4.0,-0.1928932517766952,0.0076810210011899,-0.0567663833498954
2410,1000000.0,-3.5,-0.1389459073543548,0.0072950217872858,-0.0561742447316646
2410,1000000.0,-3.0,-0.084946259856224,0.0069281440228223,-0.0556226149201393
2410,1000000.0,-2.5,-0.0306588355451822,0.0065770437940955,-0.0551952607929706
2410,1000000.0,-2.0,0.0236772801727056,0.0062725199386477,-0.054782211780548
2410,1000000.0,-1.5,0.0778596252202987,0.0059651401825249,-0.0543858930468559
2410,1000000.0,-1.0,0.131314530968666,0.0055648507550358,-0.0539317242801189
2410,1000000.0,-0.5,0.1839613169431686,0.0051855258643627,-0.0532459467649459
2410,1000000.0,0.0,0.2355406731367111,0.0049091936089098,-0.0521281585097312
2410,1000000.0,0.5,0.2846290171146393,0.0047619086690247,-0.0501365922391414
2410,1000000.0,1.0,0.3400943875312805,0.0048940530978143,-0.049485333263874
2410,1000000.0,2.0,0.4859751760959625,0.0054282089695334,-0.0569905377924442
2410,1000000.0,2.5,0.5366588830947876,0.0056879529729485,-0.0559093505144119
2410,1000000.0,3.0,0.5873519778251648,0.0059841373004019,-0.0548286102712154
2410,1000000.0,3.5,0.6383576989173889,0.0063021699897944,-0.0538195669651031
2410,1000000.0,4.0,0.6894737482070923,0.0066935713402926,-0.0528876185417175
2410,1000000.0,4.5,0.7397675514221191,0.0072532044723629,-0.0519105643033981
2410,1000000.0,5.0,0.7887513637542725,0.0080268336459994,-0.0508247949182987
2410,1000000.0,5.5,0.8367913961410522,0.0089563075453042,-0.0496676452457904
2410,1000000.0,6.0,0.8847741484642029,0.0099124470725655,-0.048525396734476
